gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	Bcell	HighPseudotime_tumour	LowPseudotime_tumour	MidPseudotime_tumour	Myeloid	Stromal	Tcell
BMPR1B	O00238	True	BMR1B_HUMAN	BMR1B_AVR2A	CPI-CS0D9226707	0.002	0.743	0.94	1.242	0.006	1.149	0.031
BMPR1B	O00238	True	BMR1B_HUMAN	BMR1B_AVR2A	CPI-CS0BDA0D08C	0.002	0.743	0.94	1.242	0.006	1.149	0.031
BMPR1B	O00238	True	BMR1B_HUMAN	BMR1B_AVR2B	CPI-CS08A853007	0.002	0.429	0.394	0.692	0.003	0.36	0.001
BMPR1B	O00238	True	BMR1B_HUMAN	BMR1B_AVR2B	CPI-CS0BEC40E19	0.002	0.429	0.394	0.692	0.003	0.36	0.001
BMPR1B	O00238	True	BMR1B_HUMAN	BMR1B_AVR2B	CPI-CS0C0D60519	0.002	0.429	0.394	0.692	0.003	0.36	0.001
BMPR1B	O00238	True	BMR1B_HUMAN	BMR1B_AVR2B	CPI-CS03DF8BD36	0.002	0.429	0.394	0.692	0.003	0.36	0.001
BMPR1B	O00238	True	BMR1B_HUMAN	BMR1B_AVR2B	CPI-CS058910188	0.002	0.429	0.394	0.692	0.003	0.36	0.001
BMPR1B	O00238	True	BMR1B_HUMAN	BMR1B_AVR2B	CPI-CS0E997FABD	0.002	0.429	0.394	0.692	0.003	0.36	0.001
BMPR1B	O00238	True	BMR1B_HUMAN	BMR1B_AVR2B	CPI-CS089A36491	0.002	0.429	0.394	0.692	0.003	0.36	0.001
BMPR1B	O00238	True	BMR1B_HUMAN	BMR1B_AVR2B	CPI-CS027F8BD7E	0.002	0.429	0.394	0.692	0.003	0.36	0.001
BMPR1B	O00238	True	BMR1B_HUMAN	BMR1B_AVR2B	CPI-CS055E15573	0.002	0.429	0.394	0.692	0.003	0.36	0.001
BMPR1B	O00238	True	BMR1B_HUMAN	MIS receptor 2	CPI-CS0F670E8BC	0.0	0.103	0.0	0.0	0.0	0.035	0.0
CD8A	P01732	True	CD8A_HUMAN	CD8 receptor	CPI-CS0A66DB1CA	0.002	0.022	0.019	0.072	0.198	0.0	1.194
CD8B	P10966	True	CD8B_HUMAN	CD8 receptor	CPI-CS0A66DB1CA	0.002	0.022	0.019	0.072	0.198	0.0	1.194
KLRD1	Q13241	True	KLRD1_HUMAN	CD94:NKG2A	CPI-CS0715DE78D	0.007	0.014	0.0	0.043	0.213	0.0	0.873
KLRD1	Q13241	True	KLRD1_HUMAN	CD94:NKG2C	CPI-CS05AB368CE	0.0	0.035	0.079	0.075	0.294	0.0	1.203
KLRD1	Q13241	True	KLRD1_HUMAN	CD94:NKG2E	CPI-CS0023FA839	0.0	0.035	0.036	0.075	0.111	0.0	0.904
KLRC1	P26715	True	NKG2A_HUMAN	CD94:NKG2A	CPI-CS0715DE78D	0.007	0.014	0.0	0.043	0.213	0.0	0.873
KLRC2	P26717	True	NKG2C_HUMAN	CD94:NKG2C	CPI-CS05AB368CE	0.0	0.035	0.079	0.075	0.294	0.0	1.203
KLRC3	Q07444	True	NKG2E_HUMAN	CD94:NKG2E	CPI-CS0023FA839	0.0	0.035	0.036	0.075	0.111	0.0	0.904
CNTFR	P26992	True	CNTFR_HUMAN	CNTF-1R	CPI-CS0B0B35928	0.0	0.0	0.0	0.019	0.0	0.0	0.0
CNTFR	P26992	True	CNTFR_HUMAN	CNTF-1R	CPI-CS0EB5F7B6F	0.0	0.0	0.0	0.019	0.0	0.0	0.0
LIFR	P42702	True	LIFR_HUMAN	CNTF-1R	CPI-CS0B0B35928	0.0	0.0	0.0	0.019	0.0	0.0	0.0
LIFR	P42702	True	LIFR_HUMAN	CNTF-1R	CPI-CS0EB5F7B6F	0.0	0.0	0.0	0.019	0.0	0.0	0.0
LIFR	P42702	True	LIFR_HUMAN	LIFR	CPI-CS0E661878B	0.078	0.497	0.353	0.565	0.064	0.771	0.218
LIFR	P42702	True	LIFR_HUMAN	LIFR	CPI-CS07B61574B	0.078	0.497	0.353	0.565	0.064	0.771	0.218
IL6ST	P40189	True	IL6RB_HUMAN	CNTF-1R	CPI-CS0B0B35928	0.0	0.0	0.0	0.019	0.0	0.0	0.0
IL6ST	P40189	True	IL6RB_HUMAN	CNTF-1R	CPI-CS0EB5F7B6F	0.0	0.0	0.0	0.019	0.0	0.0	0.0
IL6ST	P40189	True	IL6RB_HUMAN	IL11 receptor	CPI-CS0DDFD82E7	0.0	0.188	0.207	0.318	0.395	0.598	0.209
IL6ST	P40189	True	IL6RB_HUMAN	IL6 receptor	CPI-CS063AE1C91	0.437	0.811	0.279	0.586	1.123	0.492	0.533
IL6ST	P40189	True	IL6RB_HUMAN	LIFR	CPI-CS0E661878B	0.078	0.497	0.353	0.565	0.064	0.771	0.218
IL6ST	P40189	True	IL6RB_HUMAN	LIFR	CPI-CS07B61574B	0.078	0.497	0.353	0.565	0.064	0.771	0.218
IL6ST	P40189	True	IL6RB_HUMAN	OSMR	CPI-CS06D50EBF8	0.063	0.712	0.241	0.269	0.308	1.336	0.074
FLT1	P17948	True	VGFR1_HUMAN	FLT1 complex	CPI-CS067298D94	0.0	0.145	0.004	0.001	0.084	0.0	0.0
FLT1	P17948	True	VGFR1_HUMAN	FLT1 complex	CPI-CS073D36B1D	0.0	0.145	0.004	0.001	0.084	0.0	0.0
FLT1	P17948	True	VGFR1_HUMAN	FLT1 complex	CPI-CS077F1340A	0.0	0.145	0.004	0.001	0.084	0.0	0.0
KDR	P35968	True	VGFR2_HUMAN	FLT1 complex	CPI-CS067298D94	0.0	0.145	0.004	0.001	0.084	0.0	0.0
KDR	P35968	True	VGFR2_HUMAN	FLT1 complex	CPI-CS073D36B1D	0.0	0.145	0.004	0.001	0.084	0.0	0.0
KDR	P35968	True	VGFR2_HUMAN	FLT1 complex	CPI-CS077F1340A	0.0	0.145	0.004	0.001	0.084	0.0	0.0
KDR	P35968	True	VGFR2_HUMAN	PlexinA1_complex1	CPI-CS0C57A3081	0.0	0.156	0.029	0.001	0.084	0.0	0.0
B2M	P61769	True	B2MG_HUMAN	FcRn complex	CPI-CS0C9EE65C2	0.64	1.134	2.993	1.877	4.113	2.259	0.324
FCGRT	P55899	True	FCGRN_HUMAN	FcRn complex	CPI-CS0C9EE65C2	0.64	1.134	2.993	1.877	4.113	2.259	0.324
CSF2RB	P32927	True	IL3RB_HUMAN	GMCSFR	CPI-CS0210859AB	0.232	0.094	0.0	0.05	2.155	0.005	0.622
CSF2RB	P32927	True	IL3RB_HUMAN	IL5 receptor	CPI-CS0FB8775FC	0.217	0.01	0.0	0.0	0.0	0.0	0.0
CSF2RA	P15509	True	CSF2R_HUMAN	GMCSFR	CPI-CS0210859AB	0.232	0.094	0.0	0.05	2.155	0.005	0.622
GP1BA	P07359	True	GP1BA_HUMAN	Glycoprotein Ib  complex	CPI-CS02E5ABC5D	0.0	0.097	0.059	0.088	0.0	0.047	0.005
GP1BA	P07359	True	GP1BA_HUMAN	Glycoprotein Ib  complex	CPI-CS0152E177A	0.0	0.097	0.059	0.088	0.0	0.047	0.005
GP1BB	P13224	True	GP1BB_HUMAN	Glycoprotein Ib  complex	CPI-CS02E5ABC5D	0.0	0.097	0.059	0.088	0.0	0.047	0.005
GP1BB	P13224	True	GP1BB_HUMAN	Glycoprotein Ib  complex	CPI-CS0152E177A	0.0	0.097	0.059	0.088	0.0	0.047	0.005
IL1R1	P14778	True	IL1R1_HUMAN	IL1 receptor	CPI-CS06072FF4E	0.045	0.636	0.154	0.197	0.843	1.23	0.44
IL1R1	P14778	True	IL1R1_HUMAN	IL1 receptor	CPI-CS05426BFFA	0.045	0.636	0.154	0.197	0.843	1.23	0.44
IL1R1	P14778	True	IL1R1_HUMAN	IL1 receptor	CPI-CS0DEBE7B69	0.045	0.636	0.154	0.197	0.843	1.23	0.44
IL1RAP	Q9NPH3	True	IL1AP_HUMAN	IL1 receptor	CPI-CS06072FF4E	0.045	0.636	0.154	0.197	0.843	1.23	0.44
IL1RAP	Q9NPH3	True	IL1AP_HUMAN	IL1 receptor	CPI-CS05426BFFA	0.045	0.636	0.154	0.197	0.843	1.23	0.44
IL1RAP	Q9NPH3	True	IL1AP_HUMAN	IL1 receptor	CPI-CS0DEBE7B69	0.045	0.636	0.154	0.197	0.843	1.23	0.44
IL1RAP	Q9NPH3	True	IL1AP_HUMAN	IL1 receptor inhibitor	CPI-CS0AC5142FA	0.07	0.261	0.0	0.018	0.42	0.661	0.44
IL1RAP	Q9NPH3	True	IL1AP_HUMAN	IL1 receptor inhibitor	CPI-CS008C9D6E5	0.07	0.261	0.0	0.018	0.42	0.661	0.44
IL1RAP	Q9NPH3	True	IL1AP_HUMAN	IL1 receptor inhibitor	CPI-CS085E95BC1	0.07	0.261	0.0	0.018	0.42	0.661	0.44
IL1RAP	Q9NPH3	True	IL1AP_HUMAN	IL33 receptor	CPI-CS0C59AF029	0.006	0.094	0.0	0.087	0.0	0.0	0.0
IL1RAP	Q9NPH3	True	IL1AP_HUMAN	IL36 receptor	CPI-CS0A6AB5149	0.0	0.105	0.0	0.058	0.0	0.0	0.0
IL1RAP	Q9NPH3	True	IL1AP_HUMAN	IL36 receptor	CPI-CS0D9B5AB86	0.0	0.105	0.0	0.058	0.0	0.0	0.0
IL1RAP	Q9NPH3	True	IL1AP_HUMAN	IL36 receptor	CPI-CS04BB8F1EC	0.0	0.105	0.0	0.058	0.0	0.0	0.0
IL1R2	P27930	True	IL1R2_HUMAN	IL1 receptor inhibitor	CPI-CS0AC5142FA	0.07	0.261	0.0	0.018	0.42	0.661	0.44
IL1R2	P27930	True	IL1R2_HUMAN	IL1 receptor inhibitor	CPI-CS008C9D6E5	0.07	0.261	0.0	0.018	0.42	0.661	0.44
IL1R2	P27930	True	IL1R2_HUMAN	IL1 receptor inhibitor	CPI-CS085E95BC1	0.07	0.261	0.0	0.018	0.42	0.661	0.44
IL10RA	Q13651	True	I10R1_HUMAN	IL10 receptor	CPI-CS04CBDE052	1.234	0.547	0.0	0.255	1.627	0.282	2.421
IL10RB	Q08334	True	I10R2_HUMAN	IL10 receptor	CPI-CS04CBDE052	1.234	0.547	0.0	0.255	1.627	0.282	2.421
IL10RB	Q08334	True	I10R2_HUMAN	IL26 receptor	CPI-CS0317FAF76	0.009	0.621	1.303	1.201	0.061	0.996	0.119
IL11RA	Q14626	True	I11RA_HUMAN	IL11 receptor	CPI-CS0DDFD82E7	0.0	0.188	0.207	0.318	0.395	0.598	0.209
IL12A	P29459	True	IL12A_HUMAN	IL12	CPI-CC0041E1D30	0.006	0.006	0.004	0.006	0.009	0.0	0.0
IL12A	P29459	True	IL12A_HUMAN	IL35	CPI-CC0C3ECBD1F	0.143	0.041	0.006	0.012	0.009	0.0	0.0
IL12B	P29460	True	IL12B_HUMAN	IL12	CPI-CC0041E1D30	0.006	0.006	0.004	0.006	0.009	0.0	0.0
IL12B	P29460	True	IL12B_HUMAN	IL23	CPI-CC051643E98	0.006	0.006	0.004	0.006	0.0	0.0	0.128
IL13RA1	P78552	True	I13R1_HUMAN	IL13 receptor	CPI-CS0EE8AEA34	0.261	1.3	0.281	0.486	0.842	1.017	0.283
IL4R	P24394	True	IL4RA_HUMAN	IL13 receptor	CPI-CS0EE8AEA34	0.261	1.3	0.281	0.486	0.842	1.017	0.283
IL2RB	P14784	True	IL2RB_HUMAN	IL15 receptor	CPI-CS06E556972	0.456	0.329	0.0	0.1	0.435	0.004	2.255
IL2RB	P14784	True	IL2RB_HUMAN	IL2 receptor_HA	CPI-CS0D48BE017	0.404	0.329	0.0	0.016	0.435	0.004	1.94
IL2RB	P14784	True	IL2RB_HUMAN	IL2 receptor_I	CPI-CS0A34112A6	0.456	0.329	0.0	0.1	0.435	0.004	2.255
IL2RG	P31785	True	IL2RG_HUMAN	IL15 receptor	CPI-CS06E556972	0.456	0.329	0.0	0.1	0.435	0.004	2.255
IL2RG	P31785	True	IL2RG_HUMAN	IL2 receptor_HA	CPI-CS0D48BE017	0.404	0.329	0.0	0.016	0.435	0.004	1.94
IL2RG	P31785	True	IL2RG_HUMAN	IL2 receptor_I	CPI-CS0A34112A6	0.456	0.329	0.0	0.1	0.435	0.004	2.255
IL2RG	P31785	True	IL2RG_HUMAN	IL21 receptor	CPI-CS0E80B08E2	2.023	0.19	0.045	0.089	0.679	0.0	0.991
IL2RG	P31785	True	IL2RG_HUMAN	IL7 receptor	CPI-CS0AB9C7139	0.165	0.347	0.055	0.079	2.336	0.021	2.936
IL17RA	Q96F46	True	I17RA_HUMAN	IL17 receptor AB	CPI-CS045D41398	0.244	0.556	0.194	0.398	0.061	0.017	0.06
IL17RA	Q96F46	True	I17RA_HUMAN	IL17 receptor AE	CPI-CS0BA342294	0.0	0.211	0.194	0.233	0.006	0.0	0.004
IL17RB	Q9NRM6	True	I17RB_HUMAN	IL17 receptor AB	CPI-CS045D41398	0.244	0.556	0.194	0.398	0.061	0.017	0.06
IL17RE	Q8NFR9	True	I17RE_HUMAN	IL17 receptor AE	CPI-CS0BA342294	0.0	0.211	0.194	0.233	0.006	0.0	0.004
IL18	Q14116	True	IL18_HUMAN	IL18 receptor	CPI-CS09831CCFD	0.068	0.099	0.0	0.0	0.026	0.0	0.086
IL18R1	Q13478	True	IL18R_HUMAN	IL18 receptor	CPI-CS09831CCFD	0.068	0.099	0.0	0.0	0.026	0.0	0.086
IL18RAP	O95256	True	I18RA_HUMAN	IL18 receptor	CPI-CS09831CCFD	0.068	0.099	0.0	0.0	0.026	0.0	0.086
IL2RA	P01589	True	IL2RA_HUMAN	IL2 receptor_HA	CPI-CS0D48BE017	0.404	0.329	0.0	0.016	0.435	0.004	1.94
IL20RA	Q9UHF4	True	I20RA_HUMAN	IL20 receptor Type I	CPI-CS0553FFC41	0.009	0.415	0.086	0.079	0.0	0.025	0.119
IL20RA	Q9UHF4	True	I20RA_HUMAN	IL20 receptor Type I	CPI-CS0AB365861	0.009	0.415	0.086	0.079	0.0	0.025	0.119
IL20RA	Q9UHF4	True	I20RA_HUMAN	IL20 receptor Type I	CPI-CS0645666B0	0.009	0.415	0.086	0.079	0.0	0.025	0.119
IL20RA	Q9UHF4	True	I20RA_HUMAN	IL26 receptor	CPI-CS0317FAF76	0.009	0.621	1.303	1.201	0.061	0.996	0.119
IL20RB	Q6UXL0	True	I20RB_HUMAN	IL20 receptor Type I	CPI-CS0553FFC41	0.009	0.415	0.086	0.079	0.0	0.025	0.119
IL20RB	Q6UXL0	True	I20RB_HUMAN	IL20 receptor Type I	CPI-CS0AB365861	0.009	0.415	0.086	0.079	0.0	0.025	0.119
IL20RB	Q6UXL0	True	I20RB_HUMAN	IL20 receptor Type I	CPI-CS0645666B0	0.009	0.415	0.086	0.079	0.0	0.025	0.119
IL20RB	Q6UXL0	True	I20RB_HUMAN	IL20 receptor Type II	CPI-CS0CF47221A	0.0	0.0	0.0	0.046	0.0	0.0	0.0
IL20RB	Q6UXL0	True	I20RB_HUMAN	IL20 receptor Type II	CPI-CS0E8ADC968	0.0	0.0	0.0	0.046	0.0	0.0	0.0
IL22RA1	Q8N6P7	True	I22R1_HUMAN	IL20 receptor Type II	CPI-CS0CF47221A	0.0	0.0	0.0	0.046	0.0	0.0	0.0
IL22RA1	Q8N6P7	True	I22R1_HUMAN	IL20 receptor Type II	CPI-CS0E8ADC968	0.0	0.0	0.0	0.046	0.0	0.0	0.0
IL21R	Q9HBE5	True	IL21R_HUMAN	IL21 receptor	CPI-CS0E80B08E2	2.023	0.19	0.045	0.089	0.679	0.0	0.991
IL23A	Q9NPF7	True	IL23A_HUMAN	IL23	CPI-CC051643E98	0.006	0.006	0.004	0.006	0.0	0.0	0.128
EBI3	Q14213	True	IL27B_HUMAN	IL27	CPI-CC09BCDA08E	0.0	0.008	0.0	0.0	0.112	0.0	0.0
EBI3	Q14213	True	IL27B_HUMAN	IL35	CPI-CC0C3ECBD1F	0.143	0.041	0.006	0.012	0.009	0.0	0.0
IL27	Q8NEV9	True	IL27A_HUMAN	IL27	CPI-CC09BCDA08E	0.0	0.008	0.0	0.0	0.112	0.0	0.0
IL1RL1	Q01638	True	ILRL1_HUMAN	IL33 receptor	CPI-CS0C59AF029	0.006	0.094	0.0	0.087	0.0	0.0	0.0
IL1RL2	Q9HB29	True	ILRL2_HUMAN	IL36 receptor	CPI-CS0A6AB5149	0.0	0.105	0.0	0.058	0.0	0.0	0.0
IL1RL2	Q9HB29	True	ILRL2_HUMAN	IL36 receptor	CPI-CS0D9B5AB86	0.0	0.105	0.0	0.058	0.0	0.0	0.0
IL1RL2	Q9HB29	True	ILRL2_HUMAN	IL36 receptor	CPI-CS04BB8F1EC	0.0	0.105	0.0	0.058	0.0	0.0	0.0
IL5RA	Q01344	True	IL5RA_HUMAN	IL5 receptor	CPI-CS0FB8775FC	0.217	0.01	0.0	0.0	0.0	0.0	0.0
IL6R	P08887	True	IL6RA_HUMAN	IL6 receptor	CPI-CS063AE1C91	0.437	0.811	0.279	0.586	1.123	0.492	0.533
IL7R	P16871	True	IL7RA_HUMAN	IL7 receptor	CPI-CS0AB9C7139	0.165	0.347	0.055	0.079	2.336	0.021	2.936
AMHR2	Q16671	True	AMHR2_HUMAN	MIS receptor 1	CPI-CS07557A266	0.0	0.103	0.0	0.0	0.0	0.035	0.0
AMHR2	Q16671	True	AMHR2_HUMAN	MIS receptor 2	CPI-CS0F670E8BC	0.0	0.103	0.0	0.0	0.0	0.035	0.0
AMHR2	Q16671	True	AMHR2_HUMAN	MIS receptor 3	CPI-CS0D4BB4458	0.0	0.103	0.0	0.0	0.0	0.035	0.0
KLRK1	P26718	True	NKG2D_HUMAN	NKG2D II receptor	CPI-CS0A9D23000	0.421	0.15	0.223	0.363	0.742	0.273	3.591
KLRK1	P26718	True	NKG2D_HUMAN	NKG2D II receptor	CPI-CS06C6E2321	0.421	0.15	0.223	0.363	0.742	0.273	3.591
KLRK1	P26718	True	NKG2D_HUMAN	NKG2D II receptor	CPI-CS08F4E5D70	0.421	0.15	0.223	0.363	0.742	0.273	3.591
KLRK1	P26718	True	NKG2D_HUMAN	NKG2D II receptor	CPI-CS0A71F2AAD	0.421	0.15	0.223	0.363	0.742	0.273	3.591
KLRK1	P26718	True	NKG2D_HUMAN	NKG2D II receptor	CPI-CS09F211C3E	0.421	0.15	0.223	0.363	0.742	0.273	3.591
KLRK1	P26718	True	NKG2D_HUMAN	NKG2D II receptor	CPI-CS038376BA2	0.421	0.15	0.223	0.363	0.742	0.273	3.591
KLRK1	P26718	True	NKG2D_HUMAN	NKG2D II receptor	CPI-CS0A269FA16	0.421	0.15	0.223	0.363	0.742	0.273	3.591
KLRK1	P26718	True	NKG2D_HUMAN	NKG2D II receptor	CPI-CS0007697A7	0.421	0.15	0.223	0.363	0.742	0.273	3.591
HCST	Q9UBK5	True	HCST_HUMAN	NKG2D II receptor	CPI-CS0A9D23000	0.421	0.15	0.223	0.363	0.742	0.273	3.591
HCST	Q9UBK5	True	HCST_HUMAN	NKG2D II receptor	CPI-CS06C6E2321	0.421	0.15	0.223	0.363	0.742	0.273	3.591
HCST	Q9UBK5	True	HCST_HUMAN	NKG2D II receptor	CPI-CS08F4E5D70	0.421	0.15	0.223	0.363	0.742	0.273	3.591
HCST	Q9UBK5	True	HCST_HUMAN	NKG2D II receptor	CPI-CS0A71F2AAD	0.421	0.15	0.223	0.363	0.742	0.273	3.591
HCST	Q9UBK5	True	HCST_HUMAN	NKG2D II receptor	CPI-CS09F211C3E	0.421	0.15	0.223	0.363	0.742	0.273	3.591
HCST	Q9UBK5	True	HCST_HUMAN	NKG2D II receptor	CPI-CS038376BA2	0.421	0.15	0.223	0.363	0.742	0.273	3.591
HCST	Q9UBK5	True	HCST_HUMAN	NKG2D II receptor	CPI-CS0A269FA16	0.421	0.15	0.223	0.363	0.742	0.273	3.591
HCST	Q9UBK5	True	HCST_HUMAN	NKG2D II receptor	CPI-CS0007697A7	0.421	0.15	0.223	0.363	0.742	0.273	3.591
TDGF1	P13385	True	TDGF1_HUMAN	NODAL receptor	CPI-CS040AEB4A0	0.012	0.154	0.217	0.147	0.003	0.0	0.001
OSMR	Q99650	True	OSMR_HUMAN	OSMR	CPI-CS06D50EBF8	0.063	0.712	0.241	0.269	0.308	1.336	0.074
PDGFRA	P16234	True	PGFRA_HUMAN	PDGFR complex	CPI-CS0BAF97962	0.0	0.065	0.0	0.0	0.213	2.221	0.002
PDGFRB	P09619	True	PGFRB_HUMAN	PDGFR complex	CPI-CS0BAF97962	0.0	0.065	0.0	0.0	0.213	2.221	0.002
PLXNA1	Q9UIW2	True	PLXA1_HUMAN	PlexinA1_complex1	CPI-CS0C57A3081	0.0	0.156	0.029	0.001	0.084	0.0	0.0
PLXNA1	Q9UIW2	True	PLXA1_HUMAN	PlexinA1_complex2	CPI-CS0123BC66C	0.012	0.217	0.0	0.008	0.174	0.336	0.019
PLXNA1	Q9UIW2	True	PLXA1_HUMAN	PlexinA1_complex3	CPI-CS0E5D1ECCE	0.077	0.424	0.297	0.423	0.174	0.367	0.081
TREM2	Q9NZC2	True	TREM2_HUMAN	PlexinA1_complex2	CPI-CS0123BC66C	0.012	0.217	0.0	0.008	0.174	0.336	0.019
TYROBP	O43914	True	TYOBP_HUMAN	PlexinA1_complex2	CPI-CS0123BC66C	0.012	0.217	0.0	0.008	0.174	0.336	0.019
NRP1	O14786	True	NRP1_HUMAN	PlexinA1_complex3	CPI-CS0E5D1ECCE	0.077	0.424	0.297	0.423	0.174	0.367	0.081
NRP1	O14786	True	NRP1_HUMAN	PlexinA2_complex1	CPI-CS0D238C22B	0.018	0.473	0.297	0.545	0.215	0.055	0.132
NRP1	O14786	True	NRP1_HUMAN	PlexinA3_complex1	CPI-CS0AA769F5B	0.077	0.473	0.297	0.545	0.326	0.456	0.277
NRP1	O14786	True	NRP1_HUMAN	PlexinA4_complex1	CPI-CS0AB19226A	0.034	0.077	0.264	0.061	0.125	0.044	0.166
PLXNA2	O75051	True	PLXA2_HUMAN	PlexinA2_complex1	CPI-CS0D238C22B	0.018	0.473	0.297	0.545	0.215	0.055	0.132
PLXNA3	P51805	True	PLXA3_HUMAN	PlexinA3_complex1	CPI-CS0AA769F5B	0.077	0.473	0.297	0.545	0.326	0.456	0.277
PLXNA4	Q9HCM2	True	PLXA4_HUMAN	PlexinA4_complex1	CPI-CS0AB19226A	0.034	0.077	0.264	0.061	0.125	0.044	0.166
KLRG2	A4D1S0	False	KLRG2_HUMAN		CPI-SS0A7B487D4	0.0	0.084	0.034	0.06	0.0	0.029	0.0
KLRG2	A4D1S0	False	KLRG2_HUMAN		CPI-SS0FEC87269	0.0	0.084	0.034	0.06	0.0	0.029	0.0
HLA-DPA1	HLADPA1	False	HLADPA1		CPI-SS028784FC6	9.311	3.662	1.199	1.712	9.489	2.409	6.574
PVR	P15151	False	PVR_HUMAN		CPI-SS00A8596B5	0.03	0.427	0.48	0.547	0.183	0.017	0.229
KLRG2	A4D1S0	False	KLRG2_HUMAN		CPI-SS044DF8749	0.0	0.084	0.034	0.06	0.0	0.029	0.0
HLA-DPA1	HLADPA1	False	HLADPA1		CPI-SS072B19293	9.311	3.662	1.199	1.712	9.489	2.409	6.574
GALR2	O43603	False	GALR2_HUMAN		CPI-SS0F8ABC300	0.049	0.0	0.0	0.023	0.0	0.0	0.0
PVR	P15151	False	PVR_HUMAN		CPI-SS0B84DAE3D	0.03	0.427	0.48	0.547	0.183	0.017	0.229
PVR	P15151	False	PVR_HUMAN		CPI-SS0A8627ED6	0.03	0.427	0.48	0.547	0.183	0.017	0.229
PVR	P15151	False	PVR_HUMAN		CPI-SS00561BBD7	0.03	0.427	0.48	0.547	0.183	0.017	0.229
GALR2	O43603	False	GALR2_HUMAN		CPI-SS0D03910A0	0.049	0.0	0.0	0.023	0.0	0.0	0.0
CADM3	Q8N126	False	CADM3_HUMAN		CPI-SS09C06644C	0.032	0.0	0.0	0.0	0.076	0.211	0.0
CADM1	Q9BY67	False	CADM1_HUMAN		CPI-SS0889E281D	0.439	1.243	0.511	0.685	0.955	1.77	0.261
CRTAM	O95727	False	CRTAM_HUMAN		CPI-SS0C9696AAA	0.099	0.078	0.046	0.203	0.225	0.0	2.221
CADM3	Q8N126	False	CADM3_HUMAN		CPI-SS02D18D12B	0.032	0.0	0.0	0.0	0.076	0.211	0.0
CADM3	Q8N126	False	CADM3_HUMAN		CPI-SS0B3829651	0.032	0.0	0.0	0.0	0.076	0.211	0.0
COL6A6	A6NMZ7	False	CO6A6_HUMAN		CPI-SC01C699B73	0.032	0.022	0.021	0.043	0.001	0.082	0.001
COL6A5	A8TX70	False	CO6A5_HUMAN		CPI-SC00A0B0892	0.0	0.001	0.0	0.0	0.0	0.289	0.0
COL1A1	P02452	False	CO1A1_HUMAN		CPI-SC07ECBFCA7	0.109	0.483	0.392	0.166	0.289	4.863	0.15
COL2A1	P02458	False	CO2A1_HUMAN		CPI-SC0DA298BEC	0.078	0.139	0.067	0.011	0.0	0.0	0.0
COL3A1	P02461	False	CO3A1_HUMAN		CPI-SC067433F6B	0.103	0.096	0.043	0.06	0.353	4.884	0.16
COL4A1	P02462	False	CO4A1_HUMAN		CPI-SC0B6F1A278	0.001	0.122	0.035	0.142	0.323	0.778	0.117
FN1	P02751	False	FINC_HUMAN		CPI-SC0D19BAF15	0.312	2.268	1.594	1.269	5.565	5.635	0.504
COL5A2	P05997	False	CO5A2_HUMAN		CPI-SC0F516B854	0.009	0.371	0.052	0.084	0.183	3.057	0.002
COL1A2	P08123	False	CO1A2_HUMAN		CPI-SC011F01833	0.243	0.621	0.072	0.066	0.424	5.36	0.051
COL4A2	P08572	False	CO4A2_HUMAN		CPI-SC0FA79E269	0.0	0.222	0.023	0.099	0.277	0.972	0.201
COL11A1	P12107	False	COBA1_HUMAN		CPI-SC04936738A	0.028	0.002	0.009	0.011	0.003	2.859	0.0
COL6A1	P12109	False	CO6A1_HUMAN		CPI-SC02B111AB0	0.006	0.819	0.447	0.481	0.346	3.254	0.0
COL6A2	P12110	False	CO6A2_HUMAN		CPI-SC0CE851065	0.0	0.349	0.037	0.12	0.074	2.365	0.0
COL6A3	P12111	False	CO6A3_HUMAN		CPI-SC07375C073	0.244	0.214	0.009	0.046	0.391	3.598	0.655
COL11A2	P13942	False	COBA2_HUMAN		CPI-SC0D6C777F2	0.04	0.147	0.057	0.05	0.0	0.0	0.059
COL9A1	P20849	False	CO9A1_HUMAN		CPI-SC0F74C069F	0.0	0.0	0.0	0.0	0.0	0.051	0.04
COL5A1	P20908	False	CO5A1_HUMAN		CPI-SC041DEF0FB	0.012	0.04	0.079	0.006	0.05	2.426	0.006
COL8A2	P25067	False	CO8A2_HUMAN		CPI-SC0C907A888	0.0	0.094	0.015	0.094	0.437	0.179	0.0
COL5A3	P25940	False	CO5A3_HUMAN		CPI-SC08B1D5269	0.0	0.01	0.0	0.0	0.0	0.084	0.0
COL8A1	P27658	False	CO8A1_HUMAN		CPI-SC0F8101D41	0.007	0.426	0.005	0.074	0.007	2.397	0.0
COL4A5	P29400	False	CO4A5_HUMAN		CPI-SC087556B01	0.001	0.693	0.767	0.563	0.006	0.497	0.005
COL15A1	P39059	False	COFA1_HUMAN		CPI-SC08E75294D	0.028	0.038	0.001	0.0	0.006	1.496	0.007
COL18A1	P39060	False	COIA1_HUMAN		CPI-SC0017F527E	0.003	0.55	0.534	0.656	0.253	1.336	0.09
COL4A4	P53420	False	CO4A4_HUMAN		CPI-SC00C0800EB	0.191	0.075	0.001	0.073	0.069	0.153	0.017
COL4A3	Q01955	False	CO4A3_HUMAN		CPI-SC0A3F146C2	0.092	0.064	0.112	0.066	0.001	0.002	0.04
