gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	B_cell	DC	EC	Fibroblast	HighPseudotime_tumour	LowPseudotime_tumour	Mast	MidPseudotime_tumour	Myeloid	T_cell
BMPR1A	P36894	True	BMR1A_HUMAN	BMR1A_AVR2B	CPI-CS0CA393CC5	0.006	0.009	0.005	0.032	0.012	0.037	0.0	0.01	0.018	0.007
BMPR1A	P36894	True	BMR1A_HUMAN	BMR1A_AVR2B	CPI-CS076E1A639	0.006	0.009	0.005	0.032	0.012	0.037	0.0	0.01	0.018	0.007
BMPR1A	P36894	True	BMR1A_HUMAN	BMR1A_AVR2B	CPI-CS017A50010	0.006	0.009	0.005	0.032	0.012	0.037	0.0	0.01	0.018	0.007
BMPR1A	P36894	True	BMR1A_HUMAN	BMR1A_AVR2B	CPI-CS0BE59B43E	0.006	0.009	0.005	0.032	0.012	0.037	0.0	0.01	0.018	0.007
BMPR1A	P36894	True	BMR1A_HUMAN	BMR1A_AVR2B	CPI-CS0BCDC40FC	0.006	0.009	0.005	0.032	0.012	0.037	0.0	0.01	0.018	0.007
BMPR1A	P36894	True	BMR1A_HUMAN	BMR1A_AVR2B	CPI-CS036BF2AC7	0.006	0.009	0.005	0.032	0.012	0.037	0.0	0.01	0.018	0.007
BMPR1A	P36894	True	BMR1A_HUMAN	BMR1A_AVR2B	CPI-CS0546460D1	0.006	0.009	0.005	0.032	0.012	0.037	0.0	0.01	0.018	0.007
BMPR1A	P36894	True	BMR1A_HUMAN	BMR1A_AVR2B	CPI-CS0E5078EDE	0.006	0.009	0.005	0.032	0.012	0.037	0.0	0.01	0.018	0.007
BMPR1A	P36894	True	BMR1A_HUMAN	MIS receptor 1	CPI-CS07557A266	0.0	0.0	0.0	0.0	0.0	0.0	0.236	0.0	0.0	0.0
BMPR1B	O00238	True	BMR1B_HUMAN	BMPR1B_BMPR2	CPI-CS08109C435	0.0	0.0	0.0	0.041	0.008	0.008	0.0	0.006	0.0	0.001
BMPR1B	O00238	True	BMR1B_HUMAN	BMPR1B_BMPR2	CPI-CS02C93975C	0.0	0.0	0.0	0.041	0.008	0.008	0.0	0.006	0.0	0.001
BMPR1B	O00238	True	BMR1B_HUMAN	BMPR1B_BMPR2	CPI-CS0EF793D6A	0.0	0.0	0.0	0.041	0.008	0.008	0.0	0.006	0.0	0.001
BMPR1B	O00238	True	BMR1B_HUMAN	BMPR1B_BMPR2	CPI-CS0484364A2	0.0	0.0	0.0	0.041	0.008	0.008	0.0	0.006	0.0	0.001
BMPR1B	O00238	True	BMR1B_HUMAN	BMPR1B_BMPR2	CPI-CS028ACED72	0.0	0.0	0.0	0.041	0.008	0.008	0.0	0.006	0.0	0.001
BMPR1B	O00238	True	BMR1B_HUMAN	BMPR1B_BMPR2	CPI-CS0107C51C6	0.0	0.0	0.0	0.041	0.008	0.008	0.0	0.006	0.0	0.001
BMPR1B	O00238	True	BMR1B_HUMAN	BMPR1B_BMPR2	CPI-CS0700FDD27	0.0	0.0	0.0	0.041	0.008	0.008	0.0	0.006	0.0	0.001
BMPR1B	O00238	True	BMR1B_HUMAN	BMPR1B_BMPR2	CPI-CS0C623F17A	0.0	0.0	0.0	0.041	0.008	0.008	0.0	0.006	0.0	0.001
BMPR1B	O00238	True	BMR1B_HUMAN	BMPR1B_BMPR2	CPI-CS027D7A724	0.0	0.0	0.0	0.041	0.008	0.008	0.0	0.006	0.0	0.001
BMPR1B	O00238	True	BMR1B_HUMAN	BMPR1B_BMPR2	CPI-CS0569B9B91	0.0	0.0	0.0	0.041	0.008	0.008	0.0	0.006	0.0	0.001
BMPR1B	O00238	True	BMR1B_HUMAN	BMR1B_AVR2A	CPI-CS0DF85303A	0.0	0.0	0.0	0.041	0.008	0.008	0.0	0.006	0.0	0.001
BMPR1B	O00238	True	BMR1B_HUMAN	BMR1B_AVR2A	CPI-CS01A4D7E2F	0.0	0.0	0.0	0.041	0.008	0.008	0.0	0.006	0.0	0.001
BMPR1B	O00238	True	BMR1B_HUMAN	BMR1B_AVR2A	CPI-CS0921BB754	0.0	0.0	0.0	0.041	0.008	0.008	0.0	0.006	0.0	0.001
BMPR1B	O00238	True	BMR1B_HUMAN	BMR1B_AVR2A	CPI-CS01319F57A	0.0	0.0	0.0	0.041	0.008	0.008	0.0	0.006	0.0	0.001
BMPR1B	O00238	True	BMR1B_HUMAN	BMR1B_AVR2A	CPI-CS08A043594	0.0	0.0	0.0	0.041	0.008	0.008	0.0	0.006	0.0	0.001
BMPR1B	O00238	True	BMR1B_HUMAN	BMR1B_AVR2A	CPI-CS02957B1BF	0.0	0.0	0.0	0.041	0.008	0.008	0.0	0.006	0.0	0.001
BMPR1B	O00238	True	BMR1B_HUMAN	BMR1B_AVR2A	CPI-CS069E2161D	0.0	0.0	0.0	0.041	0.008	0.008	0.0	0.006	0.0	0.001
BMPR1B	O00238	True	BMR1B_HUMAN	BMR1B_AVR2A	CPI-CS0D9226707	0.0	0.0	0.0	0.041	0.008	0.008	0.0	0.006	0.0	0.001
BMPR1B	O00238	True	BMR1B_HUMAN	BMR1B_AVR2A	CPI-CS0BDA0D08C	0.0	0.0	0.0	0.041	0.008	0.008	0.0	0.006	0.0	0.001
BMPR1B	O00238	True	BMR1B_HUMAN	BMR1B_AVR2B	CPI-CS08A853007	0.0	0.0	0.0	0.032	0.008	0.008	0.0	0.006	0.0	0.001
BMPR1B	O00238	True	BMR1B_HUMAN	BMR1B_AVR2B	CPI-CS0BEC40E19	0.0	0.0	0.0	0.032	0.008	0.008	0.0	0.006	0.0	0.001
BMPR1B	O00238	True	BMR1B_HUMAN	BMR1B_AVR2B	CPI-CS0C0D60519	0.0	0.0	0.0	0.032	0.008	0.008	0.0	0.006	0.0	0.001
BMPR1B	O00238	True	BMR1B_HUMAN	BMR1B_AVR2B	CPI-CS03DF8BD36	0.0	0.0	0.0	0.032	0.008	0.008	0.0	0.006	0.0	0.001
BMPR1B	O00238	True	BMR1B_HUMAN	BMR1B_AVR2B	CPI-CS058910188	0.0	0.0	0.0	0.032	0.008	0.008	0.0	0.006	0.0	0.001
BMPR1B	O00238	True	BMR1B_HUMAN	BMR1B_AVR2B	CPI-CS0E997FABD	0.0	0.0	0.0	0.032	0.008	0.008	0.0	0.006	0.0	0.001
BMPR1B	O00238	True	BMR1B_HUMAN	BMR1B_AVR2B	CPI-CS089A36491	0.0	0.0	0.0	0.032	0.008	0.008	0.0	0.006	0.0	0.001
BMPR1B	O00238	True	BMR1B_HUMAN	BMR1B_AVR2B	CPI-CS027F8BD7E	0.0	0.0	0.0	0.032	0.008	0.008	0.0	0.006	0.0	0.001
BMPR1B	O00238	True	BMR1B_HUMAN	BMR1B_AVR2B	CPI-CS055E15573	0.0	0.0	0.0	0.032	0.008	0.008	0.0	0.006	0.0	0.001
BMPR1B	O00238	True	BMR1B_HUMAN	MIS receptor 2	CPI-CS0F670E8BC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CD8A	P01732	True	CD8A_HUMAN	CD8 receptor	CPI-CS0A66DB1CA	0.028	0.017	0.018	0.016	0.049	0.006	0.011	0.042	0.026	0.723
CD8B	P10966	True	CD8B_HUMAN	CD8 receptor	CPI-CS0A66DB1CA	0.028	0.017	0.018	0.016	0.049	0.006	0.011	0.042	0.026	0.723
KLRD1	Q13241	True	KLRD1_HUMAN	CD94:NKG2A	CPI-CS0715DE78D	0.002	0.0	0.0	0.004	0.006	0.001	0.002	0.006	0.003	0.14
KLRD1	Q13241	True	KLRD1_HUMAN	CD94:NKG2C	CPI-CS05AB368CE	0.001	0.001	0.0	0.001	0.003	0.0	0.0	0.002	0.001	0.064
KLRD1	Q13241	True	KLRD1_HUMAN	CD94:NKG2E	CPI-CS0023FA839	0.001	0.001	0.0	0.001	0.005	0.001	0.0	0.003	0.001	0.091
KLRC1	P26715	True	NKG2A_HUMAN	CD94:NKG2A	CPI-CS0715DE78D	0.002	0.0	0.0	0.004	0.006	0.001	0.002	0.006	0.003	0.14
KLRC2	P26717	True	NKG2C_HUMAN	CD94:NKG2C	CPI-CS05AB368CE	0.001	0.001	0.0	0.001	0.003	0.0	0.0	0.002	0.001	0.064
KLRC3	Q07444	True	NKG2E_HUMAN	CD94:NKG2E	CPI-CS0023FA839	0.001	0.001	0.0	0.001	0.005	0.001	0.0	0.003	0.001	0.091
CNTFR	P26992	True	CNTFR_HUMAN	CNTF-1R	CPI-CS0B0B35928	0.0	0.0	0.0	0.023	0.014	0.003	0.0	0.012	0.0	0.0
CNTFR	P26992	True	CNTFR_HUMAN	CNTF-1R	CPI-CS0EB5F7B6F	0.0	0.0	0.0	0.023	0.014	0.003	0.0	0.012	0.0	0.0
LIFR	P42702	True	LIFR_HUMAN	CNTF-1R	CPI-CS0B0B35928	0.0	0.0	0.0	0.023	0.014	0.003	0.0	0.012	0.0	0.0
LIFR	P42702	True	LIFR_HUMAN	CNTF-1R	CPI-CS0EB5F7B6F	0.0	0.0	0.0	0.023	0.014	0.003	0.0	0.012	0.0	0.0
LIFR	P42702	True	LIFR_HUMAN	LIFR	CPI-CS0E661878B	0.002	0.0	0.595	0.107	0.032	0.065	0.0	0.025	0.003	0.003
LIFR	P42702	True	LIFR_HUMAN	LIFR	CPI-CS07B61574B	0.002	0.0	0.595	0.107	0.032	0.065	0.0	0.025	0.003	0.003
IL6ST	P40189	True	IL6RB_HUMAN	CNTF-1R	CPI-CS0B0B35928	0.0	0.0	0.0	0.023	0.014	0.003	0.0	0.012	0.0	0.0
IL6ST	P40189	True	IL6RB_HUMAN	CNTF-1R	CPI-CS0EB5F7B6F	0.0	0.0	0.0	0.023	0.014	0.003	0.0	0.012	0.0	0.0
IL6ST	P40189	True	IL6RB_HUMAN	IL11 receptor	CPI-CS0DDFD82E7	0.008	0.022	0.028	0.091	0.013	0.03	0.019	0.013	0.021	0.027
IL6ST	P40189	True	IL6RB_HUMAN	IL6 receptor	CPI-CS063AE1C91	0.085	0.384	0.045	0.034	0.055	0.016	0.129	0.037	0.31	0.166
IL6ST	P40189	True	IL6RB_HUMAN	LIFR	CPI-CS0E661878B	0.002	0.0	0.595	0.107	0.032	0.065	0.0	0.025	0.003	0.003
IL6ST	P40189	True	IL6RB_HUMAN	LIFR	CPI-CS07B61574B	0.002	0.0	0.595	0.107	0.032	0.065	0.0	0.025	0.003	0.003
IL6ST	P40189	True	IL6RB_HUMAN	OSMR	CPI-CS06D50EBF8	0.002	0.0	0.202	0.321	0.06	0.025	0.0	0.034	0.007	0.003
FLT1	P17948	True	VGFR1_HUMAN	FLT1 complex	CPI-CS067298D94	0.002	0.004	0.741	0.005	0.014	0.002	0.003	0.009	0.002	0.002
FLT1	P17948	True	VGFR1_HUMAN	FLT1 complex	CPI-CS073D36B1D	0.002	0.004	0.741	0.005	0.014	0.002	0.003	0.009	0.002	0.002
FLT1	P17948	True	VGFR1_HUMAN	FLT1 complex	CPI-CS077F1340A	0.002	0.004	0.741	0.005	0.014	0.002	0.003	0.009	0.002	0.002
KDR	P35968	True	VGFR2_HUMAN	FLT1 complex	CPI-CS067298D94	0.002	0.004	0.741	0.005	0.014	0.002	0.003	0.009	0.002	0.002
KDR	P35968	True	VGFR2_HUMAN	FLT1 complex	CPI-CS073D36B1D	0.002	0.004	0.741	0.005	0.014	0.002	0.003	0.009	0.002	0.002
KDR	P35968	True	VGFR2_HUMAN	FLT1 complex	CPI-CS077F1340A	0.002	0.004	0.741	0.005	0.014	0.002	0.003	0.009	0.002	0.002
KDR	P35968	True	VGFR2_HUMAN	PlexinA1_complex1	CPI-CS0C57A3081	0.002	0.004	0.072	0.005	0.018	0.002	0.003	0.009	0.002	0.002
B2M	P61769	True	B2MG_HUMAN	FcRn complex	CPI-CS0C9EE65C2	0.171	1.081	1.08	0.694	0.281	0.424	0.207	0.204	1.686	0.08
FCGRT	P55899	True	FCGRN_HUMAN	FcRn complex	CPI-CS0C9EE65C2	0.171	1.081	1.08	0.694	0.281	0.424	0.207	0.204	1.686	0.08
CSF2RB	P32927	True	IL3RB_HUMAN	GMCSFR	CPI-CS0210859AB	0.004	0.554	0.002	0.003	0.014	0.002	0.018	0.011	0.225	0.001
CSF2RB	P32927	True	IL3RB_HUMAN	IL3 receptor	CPI-CS03037FE90	0.005	0.554	0.232	0.003	0.01	0.001	0.019	0.009	0.039	0.002
CSF2RB	P32927	True	IL3RB_HUMAN	IL5 receptor	CPI-CS0FB8775FC	0.016	0.0	0.0	0.0	0.0	0.0	0.18	0.0	0.0	0.004
CSF2RA	P15509	True	CSF2R_HUMAN	GMCSFR	CPI-CS0210859AB	0.004	0.554	0.002	0.003	0.014	0.002	0.018	0.011	0.225	0.001
IL1R1	P14778	True	IL1R1_HUMAN	IL1 receptor	CPI-CS06072FF4E	0.004	0.035	0.026	0.048	0.024	0.009	0.005	0.016	0.026	0.021
IL1R1	P14778	True	IL1R1_HUMAN	IL1 receptor	CPI-CS05426BFFA	0.004	0.035	0.026	0.048	0.024	0.009	0.005	0.016	0.026	0.021
IL1R1	P14778	True	IL1R1_HUMAN	IL1 receptor	CPI-CS0DEBE7B69	0.004	0.035	0.026	0.048	0.024	0.009	0.005	0.016	0.026	0.021
IL1RAP	Q9NPH3	True	IL1AP_HUMAN	IL1 receptor	CPI-CS06072FF4E	0.004	0.035	0.026	0.048	0.024	0.009	0.005	0.016	0.026	0.021
IL1RAP	Q9NPH3	True	IL1AP_HUMAN	IL1 receptor	CPI-CS05426BFFA	0.004	0.035	0.026	0.048	0.024	0.009	0.005	0.016	0.026	0.021
IL1RAP	Q9NPH3	True	IL1AP_HUMAN	IL1 receptor	CPI-CS0DEBE7B69	0.004	0.035	0.026	0.048	0.024	0.009	0.005	0.016	0.026	0.021
IL1RAP	Q9NPH3	True	IL1AP_HUMAN	IL1 receptor inhibitor	CPI-CS0AC5142FA	0.001	0.035	0.005	0.006	0.01	0.004	0.0	0.007	0.073	0.025
IL1RAP	Q9NPH3	True	IL1AP_HUMAN	IL1 receptor inhibitor	CPI-CS008C9D6E5	0.001	0.035	0.005	0.006	0.01	0.004	0.0	0.007	0.073	0.025
IL1RAP	Q9NPH3	True	IL1AP_HUMAN	IL1 receptor inhibitor	CPI-CS085E95BC1	0.001	0.035	0.005	0.006	0.01	0.004	0.0	0.007	0.073	0.025
IL1RAP	Q9NPH3	True	IL1AP_HUMAN	IL33 receptor	CPI-CS0C59AF029	0.0	0.0	0.003	0.002	0.0	0.001	0.038	0.0	0.0	0.002
IL1RAP	Q9NPH3	True	IL1AP_HUMAN	IL36 receptor	CPI-CS0D9B5AB86	0.0	0.008	0.0	0.008	0.005	0.002	0.0	0.003	0.003	0.0
IL1RAP	Q9NPH3	True	IL1AP_HUMAN	IL36 receptor	CPI-CS04BB8F1EC	0.0	0.008	0.0	0.008	0.005	0.002	0.0	0.003	0.003	0.0
IL1R2	P27930	True	IL1R2_HUMAN	IL1 receptor inhibitor	CPI-CS0AC5142FA	0.001	0.035	0.005	0.006	0.01	0.004	0.0	0.007	0.073	0.025
IL1R2	P27930	True	IL1R2_HUMAN	IL1 receptor inhibitor	CPI-CS008C9D6E5	0.001	0.035	0.005	0.006	0.01	0.004	0.0	0.007	0.073	0.025
IL1R2	P27930	True	IL1R2_HUMAN	IL1 receptor inhibitor	CPI-CS085E95BC1	0.001	0.035	0.005	0.006	0.01	0.004	0.0	0.007	0.073	0.025
IL10RA	Q13651	True	I10R1_HUMAN	IL10 receptor	CPI-CS04CBDE052	0.141	0.3	0.015	0.015	0.048	0.012	0.014	0.047	0.453	0.166
IL10RB	Q08334	True	I10R2_HUMAN	IL10 receptor	CPI-CS04CBDE052	0.141	0.3	0.015	0.015	0.048	0.012	0.014	0.047	0.453	0.166
IL10RB	Q08334	True	I10R2_HUMAN	IL22 receptor	CPI-CS0A8A0A053	0.0	0.0	0.0	0.001	0.002	0.0	0.0	0.001	0.0	0.0
IL10RB	Q08334	True	I10R2_HUMAN	IL26 receptor	CPI-CS0317FAF76	0.001	0.001	0.002	0.091	0.029	0.082	0.0	0.04	0.001	0.001
IL10RB	Q08334	True	I10R2_HUMAN	IL28 receptor	CPI-CS0A659AAAD	0.053	0.165	0.001	0.002	0.012	0.004	0.0	0.009	0.033	0.022
IL11RA	Q14626	True	I11RA_HUMAN	IL11 receptor	CPI-CS0DDFD82E7	0.008	0.022	0.028	0.091	0.013	0.03	0.019	0.013	0.021	0.027
IL12A	P29459	True	IL12A_HUMAN	IL12	CPI-CC0041E1D30	0.001	0.0	0.0	0.0	0.001	0.0	0.0	0.001	0.0	0.0
IL12A	P29459	True	IL12A_HUMAN	IL35	CPI-CC0C3ECBD1F	0.017	0.0	0.002	0.002	0.003	0.001	0.005	0.004	0.001	0.003
IL12B	P29460	True	IL12B_HUMAN	IL12	CPI-CC0041E1D30	0.001	0.0	0.0	0.0	0.001	0.0	0.0	0.001	0.0	0.0
IL12B	P29460	True	IL12B_HUMAN	IL23	CPI-CC051643E98	0.001	0.002	0.0	0.0	0.001	0.0	0.0	0.001	0.0	0.0
IL13RA1	P78552	True	I13R1_HUMAN	IL13 receptor	CPI-CS00BF6CD40	0.042	0.165	0.227	0.188	0.051	0.042	0.008	0.031	0.278	0.015
IL13RA1	P78552	True	I13R1_HUMAN	IL13 receptor	CPI-CS0EE8AEA34	0.042	0.165	0.227	0.188	0.051	0.042	0.008	0.031	0.278	0.015
IL4R	P24394	True	IL4RA_HUMAN	IL13 receptor	CPI-CS00BF6CD40	0.042	0.165	0.227	0.188	0.051	0.042	0.008	0.031	0.278	0.015
IL4R	P24394	True	IL4RA_HUMAN	IL13 receptor	CPI-CS0EE8AEA34	0.042	0.165	0.227	0.188	0.051	0.042	0.008	0.031	0.278	0.015
IL4R	P24394	True	IL4RA_HUMAN	IL4 receptor	CPI-CS0FBBCDD66	0.206	0.165	0.089	0.027	0.051	0.02	0.233	0.031	0.278	0.22
IL2RB	P14784	True	IL2RB_HUMAN	IL15 receptor	CPI-CS06E556972	0.031	0.016	0.009	0.021	0.04	0.002	0.013	0.032	0.023	0.754
IL2RB	P14784	True	IL2RB_HUMAN	IL2 receptor_HA	CPI-CS0D48BE017	0.031	0.01	0.002	0.003	0.008	0.001	0.005	0.007	0.023	0.132
IL2RB	P14784	True	IL2RB_HUMAN	IL2 receptor_I	CPI-CS0A34112A6	0.031	0.016	0.009	0.021	0.04	0.002	0.013	0.032	0.023	0.754
IL2RG	P31785	True	IL2RG_HUMAN	IL15 receptor	CPI-CS06E556972	0.031	0.016	0.009	0.021	0.04	0.002	0.013	0.032	0.023	0.754
IL2RG	P31785	True	IL2RG_HUMAN	IL2 receptor_HA	CPI-CS0D48BE017	0.031	0.01	0.002	0.003	0.008	0.001	0.005	0.007	0.023	0.132
IL2RG	P31785	True	IL2RG_HUMAN	IL2 receptor_I	CPI-CS0A34112A6	0.031	0.016	0.009	0.021	0.04	0.002	0.013	0.032	0.023	0.754
IL2RG	P31785	True	IL2RG_HUMAN	IL21 receptor	CPI-CS0E80B08E2	0.103	0.136	0.009	0.027	0.022	0.003	0.011	0.011	0.138	0.229
IL2RG	P31785	True	IL2RG_HUMAN	IL4 receptor	CPI-CS0FBBCDD66	0.206	0.165	0.089	0.027	0.051	0.02	0.233	0.031	0.278	0.22
IL2RG	P31785	True	IL2RG_HUMAN	IL7 receptor	CPI-CS0AB9C7139	0.048	0.247	0.033	0.027	0.068	0.018	0.033	0.101	0.22	1.269
IL17RA	Q96F46	True	I17RA_HUMAN	IL17 receptor AB	CPI-CS045D41398	0.001	0.0	0.002	0.004	0.01	0.02	0.026	0.008	0.002	0.002
IL17RA	Q96F46	True	I17RA_HUMAN	IL17 receptor AC	CPI-CS04F158618	0.012	0.05	0.102	0.114	0.055	0.064	0.027	0.046	0.081	0.007
IL17RA	Q96F46	True	I17RA_HUMAN	IL17 receptor AE	CPI-CS0BA342294	0.001	0.002	0.01	0.051	0.043	0.064	0.002	0.046	0.011	0.009
IL17RB	Q9NRM6	True	I17RB_HUMAN	IL17 receptor AB	CPI-CS045D41398	0.001	0.0	0.002	0.004	0.01	0.02	0.026	0.008	0.002	0.002
IL17RC	Q8NAC3	True	I17RC_HUMAN	IL17 receptor AC	CPI-CS04F158618	0.012	0.05	0.102	0.114	0.055	0.064	0.027	0.046	0.081	0.007
IL17RE	Q8NFR9	True	I17RE_HUMAN	IL17 receptor AE	CPI-CS0BA342294	0.001	0.002	0.01	0.051	0.043	0.064	0.002	0.046	0.011	0.009
IL18	Q14116	True	IL18_HUMAN	IL18 receptor	CPI-CS09831CCFD	0.002	0.009	0.001	0.003	0.003	0.001	0.012	0.003	0.004	0.01
IL18R1	Q13478	True	IL18R_HUMAN	IL18 receptor	CPI-CS09831CCFD	0.002	0.009	0.001	0.003	0.003	0.001	0.012	0.003	0.004	0.01
IL18R1	Q13478	True	IL18R_HUMAN	IL37 receptor	CPI-CS040DDEBFB	0.012	0.204	0.023	0.032	0.007	0.003	0.367	0.006	0.008	0.09
IL18RAP	O95256	True	I18RA_HUMAN	IL18 receptor	CPI-CS09831CCFD	0.002	0.009	0.001	0.003	0.003	0.001	0.012	0.003	0.004	0.01
IL2RA	P01589	True	IL2RA_HUMAN	IL2 receptor_HA	CPI-CS0D48BE017	0.031	0.01	0.002	0.003	0.008	0.001	0.005	0.007	0.023	0.132
IL20RA	Q9UHF4	True	I20RA_HUMAN	IL20 receptor Type I	CPI-CS0553FFC41	0.0	0.001	0.002	0.004	0.002	0.004	0.0	0.003	0.001	0.001
IL20RA	Q9UHF4	True	I20RA_HUMAN	IL20 receptor Type I	CPI-CS0AB365861	0.0	0.001	0.002	0.004	0.002	0.004	0.0	0.003	0.001	0.001
IL20RA	Q9UHF4	True	I20RA_HUMAN	IL20 receptor Type I	CPI-CS0645666B0	0.0	0.001	0.002	0.004	0.002	0.004	0.0	0.003	0.001	0.001
IL20RA	Q9UHF4	True	I20RA_HUMAN	IL26 receptor	CPI-CS0317FAF76	0.001	0.001	0.002	0.091	0.029	0.082	0.0	0.04	0.001	0.001
IL20RB	Q6UXL0	True	I20RB_HUMAN	IL20 receptor Type I	CPI-CS0553FFC41	0.0	0.001	0.002	0.004	0.002	0.004	0.0	0.003	0.001	0.001
IL20RB	Q6UXL0	True	I20RB_HUMAN	IL20 receptor Type I	CPI-CS0AB365861	0.0	0.001	0.002	0.004	0.002	0.004	0.0	0.003	0.001	0.001
IL20RB	Q6UXL0	True	I20RB_HUMAN	IL20 receptor Type I	CPI-CS0645666B0	0.0	0.001	0.002	0.004	0.002	0.004	0.0	0.003	0.001	0.001
IL20RB	Q6UXL0	True	I20RB_HUMAN	IL20 receptor Type II	CPI-CS0CF47221A	0.0	0.0	0.0	0.001	0.002	0.0	0.0	0.001	0.0	0.0
IL20RB	Q6UXL0	True	I20RB_HUMAN	IL20 receptor Type II	CPI-CS0E8ADC968	0.0	0.0	0.0	0.001	0.002	0.0	0.0	0.001	0.0	0.0
IL22RA1	Q8N6P7	True	I22R1_HUMAN	IL20 receptor Type II	CPI-CS0CF47221A	0.0	0.0	0.0	0.001	0.002	0.0	0.0	0.001	0.0	0.0
IL22RA1	Q8N6P7	True	I22R1_HUMAN	IL20 receptor Type II	CPI-CS0E8ADC968	0.0	0.0	0.0	0.001	0.002	0.0	0.0	0.001	0.0	0.0
IL22RA1	Q8N6P7	True	I22R1_HUMAN	IL22 receptor	CPI-CS0A8A0A053	0.0	0.0	0.0	0.001	0.002	0.0	0.0	0.001	0.0	0.0
IL21R	Q9HBE5	True	IL21R_HUMAN	IL21 receptor	CPI-CS0E80B08E2	0.103	0.136	0.009	0.027	0.022	0.003	0.011	0.011	0.138	0.229
IL23A	Q9NPF7	True	IL23A_HUMAN	IL23	CPI-CC051643E98	0.001	0.002	0.0	0.0	0.001	0.0	0.0	0.001	0.0	0.0
EBI3	Q14213	True	IL27B_HUMAN	IL27	CPI-CC09BCDA08E	0.0	0.003	0.0	0.001	0.001	0.0	0.0	0.003	0.08	0.0
EBI3	Q14213	True	IL27B_HUMAN	IL35	CPI-CC0C3ECBD1F	0.017	0.0	0.002	0.002	0.003	0.001	0.005	0.004	0.001	0.003
IL27	Q8NEV9	True	IL27A_HUMAN	IL27	CPI-CC09BCDA08E	0.0	0.003	0.0	0.001	0.001	0.0	0.0	0.003	0.08	0.0
IFNLR1	Q8IU57	True	INLR1_HUMAN	IL28 receptor	CPI-CS0A659AAAD	0.053	0.165	0.001	0.002	0.012	0.004	0.0	0.009	0.033	0.022
IL3RA	P26951	True	IL3RA_HUMAN	IL3 receptor	CPI-CS03037FE90	0.005	0.554	0.232	0.003	0.01	0.001	0.019	0.009	0.039	0.002
IL1RL1	Q01638	True	ILRL1_HUMAN	IL33 receptor	CPI-CS0C59AF029	0.0	0.0	0.003	0.002	0.0	0.001	0.038	0.0	0.0	0.002
IL1RL2	Q9HB29	True	ILRL2_HUMAN	IL36 receptor	CPI-CS0D9B5AB86	0.0	0.008	0.0	0.008	0.005	0.002	0.0	0.003	0.003	0.0
IL1RL2	Q9HB29	True	ILRL2_HUMAN	IL36 receptor	CPI-CS04BB8F1EC	0.0	0.008	0.0	0.008	0.005	0.002	0.0	0.003	0.003	0.0
SIGIRR	Q6IA17	True	SIGIR_HUMAN	IL37 receptor	CPI-CS040DDEBFB	0.012	0.204	0.023	0.032	0.007	0.003	0.367	0.006	0.008	0.09
IL5RA	Q01344	True	IL5RA_HUMAN	IL5 receptor	CPI-CS0FB8775FC	0.016	0.0	0.0	0.0	0.0	0.0	0.18	0.0	0.0	0.004
IL6R	P08887	True	IL6RA_HUMAN	IL6 receptor	CPI-CS063AE1C91	0.085	0.384	0.045	0.034	0.055	0.016	0.129	0.037	0.31	0.166
IL7R	P16871	True	IL7RA_HUMAN	IL7 receptor	CPI-CS0AB9C7139	0.048	0.247	0.033	0.027	0.068	0.018	0.033	0.101	0.22	1.269
AMHR2	Q16671	True	AMHR2_HUMAN	MIS receptor 1	CPI-CS07557A266	0.0	0.0	0.0	0.0	0.0	0.0	0.236	0.0	0.0	0.0
AMHR2	Q16671	True	AMHR2_HUMAN	MIS receptor 2	CPI-CS0F670E8BC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AMHR2	Q16671	True	AMHR2_HUMAN	MIS receptor 3	CPI-CS0D4BB4458	0.0	0.0	0.0	0.0	0.0	0.0	0.068	0.0	0.0	0.0
KLRK1	P26718	True	NKG2D_HUMAN	NKG2D II receptor	CPI-CS0A9D23000	0.003	0.0	0.001	0.0	0.001	0.0	0.0	0.001	0.0	0.078
KLRK1	P26718	True	NKG2D_HUMAN	NKG2D II receptor	CPI-CS06C6E2321	0.003	0.0	0.001	0.0	0.001	0.0	0.0	0.001	0.0	0.078
KLRK1	P26718	True	NKG2D_HUMAN	NKG2D II receptor	CPI-CS08F4E5D70	0.003	0.0	0.001	0.0	0.001	0.0	0.0	0.001	0.0	0.078
KLRK1	P26718	True	NKG2D_HUMAN	NKG2D II receptor	CPI-CS0A71F2AAD	0.003	0.0	0.001	0.0	0.001	0.0	0.0	0.001	0.0	0.078
KLRK1	P26718	True	NKG2D_HUMAN	NKG2D II receptor	CPI-CS09F211C3E	0.003	0.0	0.001	0.0	0.001	0.0	0.0	0.001	0.0	0.078
KLRK1	P26718	True	NKG2D_HUMAN	NKG2D II receptor	CPI-CS038376BA2	0.003	0.0	0.001	0.0	0.001	0.0	0.0	0.001	0.0	0.078
KLRK1	P26718	True	NKG2D_HUMAN	NKG2D II receptor	CPI-CS0A269FA16	0.003	0.0	0.001	0.0	0.001	0.0	0.0	0.001	0.0	0.078
KLRK1	P26718	True	NKG2D_HUMAN	NKG2D II receptor	CPI-CS0007697A7	0.003	0.0	0.001	0.0	0.001	0.0	0.0	0.001	0.0	0.078
